ProductName,Stars,Ratings,Reviews,Current_Price,MRP,Proccessor,Ram,Storage,ImageURL
DELL Vostro Core i3 11th Gen,3.9,2225,226,40500,44780,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/ku5ufm80/computer/w/a/9/na-thin-and-light-laptop-dell-original-imag7cstqdg5hgzg.jpeg?q=70
Avita Liber V14 Ryzen 5 Quad Core 3500U,4.1,2586,497,49990,55490,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kh3qkcw0/computer/x/b/4/avita-original-imafx7y8txxk8gkz.jpeg?q=70
ASUS Chromebook Celeron Dual Core,3.8,1119,163,21990,24990,Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,35.56 cm (14 inch) Display,https://rukminim1.flixcart.com/image/312/312/kr2e3680/computer/5/a/l/na-thin-and-light-laptop-asus-original-imag4yygqdqkpnpg.jpeg?q=70
HP G8 Ryzen 3 Dual Core 3250U,3.5,39,3,28490,41610,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/kyag87k0/computer/t/9/o/hp-245-g8-business-laptop-hp-original-imagajx7mhrfhgsq.jpeg?q=70
Lenovo Ideapad S145 Core i3 10th Gen,4,811,101,36490,39956,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/k9re3rk0/computer/s/b/z/lenovo-laptop-original-imafrhdughbghcek.jpeg?q=70
HP Core i3 11th Gen,3.6,17,4,37990,44176,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l1pc3gw0/computer/u/x/c/hp-240-notebook-hp-original-imagd7bzvn4e2mhx.jpeg?q=70
Avita Liber Core i7 10th Gen,3.8,316,59,51990,83390,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kf4ajrk0/computer/j/t/d/avita-original-imafvng2b4qahht9.jpeg?q=70
Lenovo Ideapad S145 Ryzen 3 Dual Core 3200U,3.9,6201,932,30490,37190,AMD Ryzen 3 Dual Core Processor,4 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/k6fd47k0pkrrdj/computer/5/u/s/lenovo-na-thin-and-light-laptop-original-imafjtyhemyuhgdz.jpeg?q=70
Lenovo Ideapad 330 Ryzen 5 Quad Core 2500U,4.1,4191,775,29990,39577,AMD Ryzen 5 Quad Core Processor,4 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/jms25jk0/computer/k/h/s/lenovo-na-laptop-original-imaf9hu6wsazykff.jpeg?q=70
ASUS Vivo Book Core i3 10th Gen,4.6,8,0,38000,42990,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/kyj0vbk0/computer/i/k/h/vivobook-laptop-asus-original-imagaqug9zfyvg9f.jpeg?q=70
HP Laptop 255 G8 Notebook Ryzen 3 Dual Core AMD Ryzen 3,3.5,30,4,32283,39498,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/l41n2q80/computer/t/s/w/hp-255-g8-notebook-notebook-hp-original-imagffbhzsyhzhbg.jpeg?q=70
HP Core i3 10th Gen,4,45,3,39643,0,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/ke0a7ww0/computer/9/u/k/hp-250-g7-business-laptop-original-imafuskbuzwyx4mg.jpeg?q=70
ASUS Asus Vivobook 15 Core i5 11th Gen,3.3,4,2,49990,68990,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l30hmkw0/computer/w/h/w/vivobook-15-laptop-asus-original-image8ajrucyfea5.jpeg?q=70
DELL Inspiron Core i5 12th Gen,0,0,0,67990,78276,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l1fc0i80/computer/9/5/r/inspiron-3525-thin-and-light-laptop-dell-original-imagczzfezyd7tqs.jpeg?q=70
HP Core i3 11th Gen,0,0,0,39676,44616,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/l4iscy80/computer/8/g/6/hp-240-g8-notebook-pc-laptop-hp-original-imagfegwnshsp5pk.jpeg?q=70
Lenovo IdeaPad 3 Core i3 10th Gen,4.3,8,0,31990,53790,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/a/1/w/14iil05-thin-and-light-laptop-lenovo-original-imagkwgzvknngbfu.jpeg?q=70
HP 15s Intel Core i5 11th Gen,3.5,15,0,59980,73034,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l29c9e80/computer/5/1/r/15s-du3519tx-thin-and-light-laptop-hp-original-imagdn9fhmgsp9gh.jpeg?q=70
Avita Liber Core i5 7th Gen,0,0,0,65556,79990,Intel Core i5 Processor (7th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/k2z1t3k0/computer/j/z/y/avita-na-thin-and-light-laptop-original-imafm7bp6pqed7cz.jpeg?q=70
Avita Liber Core i5 7th Gen,0,0,0,65556,79990,Intel Core i5 Processor (7th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/jw5a2kw0/computer/v/2/z/avita-na-thin-and-light-laptop-original-imafgw4fhjavckxb.jpeg?q=70
realme Book(Slim) Intel Evo Core i5 11th Gen,4.4,7067,949,59990,69999,Powered by 11th Gen Intel Evo Core i5 Processor,Microsoft Office 2019 Home & Student Included,Intel Core i5 Processor (11th Gen),https://rukminim1.flixcart.com/image/312/312/ksez24w0/computer/h/8/9/rmnb1001-thin-and-light-laptop-realme-original-imag5zhgcstmjbxg.jpeg?q=70
Avita Liber Core i5 7th Gen,0,0,0,65556,79990,Intel Core i5 Processor (7th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/jw5a2kw0/computer/6/e/k/avita-na-thin-and-light-laptop-original-imafgw4ffgg62hyb.jpeg?q=70
ASUS Ryzen 5 Quad Core 3rd Gen,3,5,1,41990,57990,AMD Ryzen 5 Quad Core Processor (3rd Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l1xwqkw0/computer/d/j/1/m515da-bq512ws-thin-and-light-laptop-asus-original-imagde6jzyvqru56.jpeg?q=70
Nokia PureBook S14 Core i5 11th Gen,4,95,20,47990,82990,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ktyp8cw0/computer/h/a/s/na-thin-and-light-laptop-nokia-original-imag77fgvdj4fv8e.jpeg?q=70
DELL Inspiron Core i5 11th Gen,4.2,147,14,55990,75946,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70
HP Chromebook MediaTek Kompanio 500,3.8,5944,681,20691,25451,MediaTek MediaTek Kompanio 500 Processor,4 GB LPDDR4X RAM,29.46 cm (11.6 inch) Touchscreen Display,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/2/m/e/-original-imagkqwzw9cdvgj2.jpeg?q=70
DELL Inspiron Core i5 11th Gen,3.9,58,8,62490,87150,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/ku5ufm80/computer/s/j/p/inspiron-3511-thin-and-light-laptop-dell-original-imag7csraspfw7zj.jpeg?q=70
DELL INSPIRON Core i3 10th Gen,4,591,56,47899,49078,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/kikluvk0-0/laptop-display/s/4/e/inspiron-3501-dell-original-imafyc7hqnjzg8cm.jpeg?q=70
Lenovo Ideapad Slim 3i (2021) Core i5 11th Gen,4.3,553,52,62615,74390,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kruyw7k0/computer/a/w/e/na-thin-and-light-laptop-lenovo-original-imag5k4qyjacgkuh.jpeg?q=70
Lenovo IdeaPad Core i3 10th Gen,4.2,489,53,38500,52250,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70
Lenovo Ideapad 530s Core i5 8th Gen,4.4,22,3,59999,80000,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/jsdj8nk0/computer/j/2/q/lenovo-na-laptop-original-imafdyzmhwrakzfa.jpeg?q=70
DELL Inspiron Core i3 4th Gen,3.3,37,8,32000,33000,Intel Core i3 Processor (4th Gen),4 GB DDR3 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/computer/b/y/5/dell-inspiron-notebook-original-imae4ba3ezmxvjpy.jpeg?q=70
Lenovo Yoga Slim 7 Core i5 10th Gen,3.9,23,3,68999,101090,Intel Core i5 Processor (10th Gen),8 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kdyus280/computer/v/f/k/lenovo-na-thin-and-light-laptop-original-imafuqwpgzhytd5c.jpeg?q=70
ASUS Ryzen 3 Dual Core 3250U,4.2,220,34,35500,37990,AMD Ryzen 3 Dual Core Processor,4 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/klscivk0/computer/d/f/d/x415jf-ek522ts-thin-and-light-laptop-asus-original-imagyufa2sywf9ub.jpeg?q=70
HP Pavilion 15,4.1,23,3,64990,68270,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/jnkmykw0/computer/m/4/u/hp-na-laptop-original-imafa8c5hzxygxmg.jpeg?q=70
Lenovo Core i3 11th Gen,3.8,61,5,33990,39000,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/ksuowi80/screen-guard/tempered-glass/s/b/y/lenovo-ideapad-slim-3-2021-11th-gen-intel-core-i5-15-6-original-imag6c6j77gcv3vu.jpeg?q=70
Lenovo Core i5 11th Gen,4,34,5,65990,97890,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/v/r/e/-original-imagg5jspqht3hym.jpeg?q=70
ASUS Core i3 10th Gen,3.3,478,72,30990,46990,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/q/h/9/-original-imagg6t9zmscgfed.jpeg?q=70
acer Extensa 15 Pentium Quad Core,3.3,93,11,25490,38999,Intel Pentium Quad Core Processor,4 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/l1fc0i80/computer/r/q/z/-original-imagczgsj7zwuyqz.jpeg?q=70
DELL Ryzen 5 Hexa Core 5625U,0,0,0,52990,70250,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l4x2rgw0/computer/b/i/k/vostro-3425-notebook-dell-original-imagfpqgffqcbzff.jpeg?q=70
Lenovo IdeaPad 3 Core i3 10th Gen,4.3,8,0,31990,53790,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/a/1/w/14iil05-thin-and-light-laptop-lenovo-original-imagkwgzvknngbfu.jpeg?q=70
ASUS Celeron Dual Core,3.7,17745,2300,22990,30990,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/k9d3p8w0/computer/c/a/h/asus-na-laptop-original-imafr6cbfurgkspg.jpeg?q=70
DELL Vostro Core i3 11th Gen,0,0,0,44490,56437,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/g/w/x/vostro-3420-thin-and-light-laptop-dell-original-imagjhbkqdukspuk.jpeg?q=70
acer Aspire 5 Core i3 12th Gen,0,0,0,47990,59999,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l15bxjk0/computer/b/u/s/a515-57-thin-and-light-laptop-acer-original-imagcs6bwahhe9w5.jpeg?q=70
realme Book(Slim) Intel Evo Core i5 11th Gen,4.4,7067,949,59990,69999,Powered by 11th Gen Intel Evo Core i5 Processor,Microsoft Office 2019 Home & Student Included,Intel Core i5 Processor (11th Gen),https://rukminim1.flixcart.com/image/312/312/ksez24w0/computer/h/8/9/rmnb1001-thin-and-light-laptop-realme-original-imag5zhgcstmjbxg.jpeg?q=70
Lenovo Intel Celeron Dual Core 4th Gen,2.9,93,19,22700,34890,Intel Celeron Dual Core Processor (4th Gen),4 GB LPDDR4 RAM,35.56 cm (14 inch) Display,https://rukminim1.flixcart.com/image/312/312/ku4ezrk0/computer/e/m/k/14igl05-thin-and-light-laptop-lenovo-original-imag7anw833pyzwe.jpeg?q=70
DELL Vostro Core i3 11th Gen,3.1,8,0,44690,59781,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/l44hyfk0/computer/o/d/w/-original-imagf35eyyeezqpk.jpeg?q=70
Avita PURA APU Dual Core A6,3.7,1597,228,18490,27990,AMD APU Dual Core A6 Processor,4 GB DDR4 RAM,128 GB SSD,https://rukminim1.flixcart.com/image/312/312/ktn9pjk0/computer/g/z/g/na-thin-and-light-laptop-avita-original-imag6y5qsuewhwks.jpeg?q=70
DELL Inspiron Core i3 11th Gen,0,0,0,45090,59550,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kzygpzk0/computer/z/p/p/inspiron-3511-thin-and-light-laptop-dell-original-imagbuv2dwaehygy.jpeg?q=70
DELL Inspiron Ryzen 3 Dual Core 3250U,3.4,30,4,37390,51574,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70
acer Aspire 3 Pentium Quad Core,4.2,5783,904,27490,32999,Intel Pentium Quad Core Processor,4 GB DDR3 RAM,500 GB HDD,https://rukminim1.flixcart.com/image/312/312/jmz7csw0/computer/h/e/f/acer-na-laptop-original-imaf9zyp7u9jjz8n.jpeg?q=70
ASUS Vivobook 14 Core i3 10th Gen,3.2,40,7,33990,42990,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/ksw4ccw0/computer/f/6/8/x409fa-bv301t-notebook-asus-original-imag6cqn5e6bsxqh.jpeg?q=70
Lenovo APU Dual Core A9 A99425,3.7,108,17,25250,28000,AMD APU Dual Core A9 Processor,4 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/kqjtd3k0/computer/o/0/q/na-gaming-laptop-lenovo-original-imag4jpdnbjaqyp4.jpeg?q=70
HP Chromebook MediaTek Kompanio 500,3.8,5944,681,22990,25451,MediaTek MediaTek Kompanio 500 Processor,4 GB LPDDR4X RAM,29.46 cm (11.6 inch) Touchscreen Display,https://rukminim1.flixcart.com/image/312/312/kr3tj0w0/computer/t/q/m/na-chromebook-hp-original-imag4yuphzuyfyc4.jpeg?q=70
Lenovo Core i3 11th Gen,3.5,171,25,33990,45832,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/ku2zjww0/computer/a/v/d/v15-itl-gen-2-thin-and-light-laptop-lenovo-original-imag7a2u2utbgmew.jpeg?q=70
DELL Inspiron Ryzen 5 Hexa Core 5625U,0,0,0,53990,68782,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/3/k/m/inspiron-3525-thin-and-light-laptop-dell-original-imagjh6qw5frxv8h.jpeg?q=70
DELL Core i3 10th Gen,3.3,122,20,41990,54992,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/ku5ufm80/computer/s/j/p/inspiron-3511-thin-and-light-laptop-dell-original-imag7csraspfw7zj.jpeg?q=70
acer Aspire 5 Core i5 8th Gen,4,75,21,61990,62549,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/k7w8eq80/computer/e/h/q/acer-na-thin-and-light-laptop-original-imafqyy6dg98t3ym.jpeg?q=70
DELL Core i3 10th Gen,2.9,105,8,46000,59101,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/ku5ufm80/computer/s/j/p/inspiron-3511-thin-and-light-laptop-dell-original-imag7csraspfw7zj.jpeg?q=70
acer Aspire 3 Core i5 10th Gen,3.3,37,6,49745,56491,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/ki7qw7k0/computer/h/g/h/acer-original-imafy2f7t7mhbqfw.jpeg?q=70
DELL Ryzen 3 Dual Core 3250U,3.5,17,3,39990,53640,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kwl0akw0/computer/c/g/l/inspiron-3515-thin-and-light-laptop-dell-original-imag98eczsemx8s2.jpeg?q=70
DELL Core i3 10th Gen,3.3,122,20,41990,54992,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/ku5ufm80/computer/s/j/p/inspiron-3511-thin-and-light-laptop-dell-original-imag7csraspfw7zj.jpeg?q=70
DELL Inspiron Ryzen 5 Hexa Core 5625U,0,0,0,53990,68782,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/3/k/m/inspiron-3525-thin-and-light-laptop-dell-original-imagjh6qw5frxv8h.jpeg?q=70
DELL Ryzen 3 Dual Core 3250U,3.5,17,3,39990,53640,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kwl0akw0/computer/c/g/l/inspiron-3515-thin-and-light-laptop-dell-original-imag98eczsemx8s2.jpeg?q=70
Lenovo IdeaPad 3 Core i3 10th Gen,4.3,8,0,31990,53790,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/a/1/w/14iil05-thin-and-light-laptop-lenovo-original-imagkwgzvknngbfu.jpeg?q=70
acer Aspire 5 Core i5 8th Gen,4,75,21,61990,62549,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/k7w8eq80/computer/e/h/q/acer-na-thin-and-light-laptop-original-imafqyy6dg98t3ym.jpeg?q=70
DELL Core i3 10th Gen,2.9,105,8,46000,59101,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/ku5ufm80/computer/s/j/p/inspiron-3511-thin-and-light-laptop-dell-original-imag7csraspfw7zj.jpeg?q=70
Lenovo E41 APU Dual Core A6 A6,3.4,39,11,27490,29000,AMD APU Dual Core A6 Processor,4 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/kpzt7680/computer/q/t/s/na-notebook-lenovo-original-imag4449atwthphq.jpeg?q=70
realme Book(Slim) Intel Evo Core i5 11th Gen,4.4,7067,949,59990,69999,Powered by 11th Gen Intel Evo Core i5 Processor,Microsoft Office 2019 Home & Student Included,Intel Core i5 Processor (11th Gen),https://rukminim1.flixcart.com/image/312/312/ksez24w0/computer/h/8/9/rmnb1001-thin-and-light-laptop-realme-original-imag5zhgcstmjbxg.jpeg?q=70
Smartron t.book flex Core i5 7th Gen,3.9,28,4,52990,55999,Intel Core i5 Processor (7th Gen),4 GB DDR3 RAM,128 GB SSD,https://rukminim1.flixcart.com/image/312/312/jgzfv680/computer/s/a/m/smartron-na-2-in-1-laptop-original-imaf53z24vwad4cu.jpeg?q=70
Smartron t.book flex Core i5 7th Gen,3.5,30,9,53490,55999,Intel Core i5 Processor (7th Gen),4 GB DDR3 RAM,128 GB SSD,https://rukminim1.flixcart.com/image/312/312/jgzfv680/computer/s/a/m/smartron-na-2-in-1-laptop-original-imaf53z24vwad4cu.jpeg?q=70
HP Chromebook MediaTek Kompanio 500,3.8,5944,681,22990,25451,MediaTek MediaTek Kompanio 500 Processor,4 GB DDR4 RAM,29.46 cm (11.6 inch) Touchscreen Display,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/u/m/a/-original-imagkqwzxzff6zaa.jpeg?q=70
Lenovo Ryzen 5 Hexa Core 5600H,0,0,0,59490,89490,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/v/k/d/14iau7-gaming-laptop-lenovo-original-imaghnq4zafgebtu.jpeg?q=70
acer Aspire 3 Core i3 8th Gen,4,1080,145,34002,44999,Intel Core i3 Processor (8th Gen),4 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/jq189e80/computer/p/b/h/acer-na-laptop-original-imafc4wngsczg24v.jpeg?q=70
DELL Inspiron Core i5 11th Gen,4.2,166,14,67990,101639,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/c/t/p/g15-5511-gaming-laptop-dell-original-imagkb4qn4ex3dzt.jpeg?q=70
Lenovo IdeaPad 1 Celeron Dual Core,3.8,13,1,24499,32090,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,128 GB SSD,https://rukminim1.flixcart.com/image/312/312/kxqg2a80/computer/i/w/k/ideapad-slim-1-thin-and-light-laptop-lenovo-original-imaga4cbsxhdnsep.jpeg?q=70
ASUS VivoBook 15 (2021) Core i3 11th Gen,3.7,368,39,34250,49990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/kuvkcy80/computer/o/6/t/na-thin-and-light-laptop-asus-original-imag7wjdg4dvcdya.jpeg?q=70
ASUS Core i3 10th Gen,4.4,1969,248,33990,50990,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70
HP Pavilion Gaming Ryzen 5 Hexa Core AMD R5,4.1,1617,165,62990,68192,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/kbqu4cw0/computer/q/x/r/hp-original-imaftyzachgrav8f.jpeg?q=70
Lenovo IdeaPad Gaming 3 Core i5 11th Gen,3.9,117,15,57990,92320,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
Infinix INBook X2 Plus Core i3 11th Gen,4.1,146,32,40990,49990,Intel Core i3 Processor (11th Gen),8 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/n/e/n/-original-imagjfgfjnwnq89g.jpeg?q=70
DELL Inspiron Ryzen 3 Dual Core 3250U,4.5,4,0,40790,50132,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kwl0akw0/computer/f/t/r/inspiron-3511-thin-and-light-laptop-dell-original-imag98fjy6yu6fgz.jpeg?q=70
MSI Core i3 12th Gen,0,0,0,45490,58990,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/p/u/s/-original-imaghvf8pnzzkzt6.jpeg?q=70
ASUS Core i3 10th Gen,4.7,12,0,33990,45499,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ks4yz680/computer/q/5/z/x409fa-ek617t-thin-and-light-laptop-asus-original-imag5rwhrgjtgkyq.jpeg?q=70
HP Pavilion Ryzen 5 Hexa Core 5625U,4.5,199,15,63990,72536,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l2ghgnk0/computer/t/g/j/14-ec1008au-thin-and-light-laptop-hp-original-imagdsx9uqnpahja.jpeg?q=70
